,times,positions,speeds
0,2.9022130966186523,0.0,0.0
1,2.9401402473449707,7.027488627108996e-05,0.0051004865088559665
2,2.9816930294036865,0.00034912678061177444,0.01147609454764187
3,3.021512508392334,0.0011046674179919901,0.03506584518616301
4,3.061605453491211,0.0035274481342936377,0.05227998895330685
5,3.1023106575012207,0.005256682280956829,0.05801803583799158
6,3.1417927742004395,0.007588971706652998,0.0325156052393928
7,3.1812548637390137,0.009159344887319305,0.07778241955190564
8,3.2212905883789062,0.012944556846510889,0.11284826785115831
9,3.262223243713379,0.016701439689681078,0.12942484774024754
10,3.303372383117676,0.02235907546812047,0.13643801615486217
11,3.3421967029571533,0.027599594587496737,0.18234239123234
12,3.381044387817383,0.033840691858569256,0.16831605440311068
13,3.419696569442749,0.04054624343026767,0.16895361516807564
14,3.4590630531311035,0.04762522878674215,0.18489263429219988
15,3.4978559017181396,0.054585101106160515,0.16321556828339093
16,3.5365874767303467,0.06141584246595612,0.1383506984497571
17,3.5753092765808105,0.06831472313250732,0.1536521568089164
18,3.6138572692871094,0.07490086281054106,0.19381849745406812
19,3.6527113914489746,0.08126721835768355,0.1944560582190331
20,3.6909239292144775,0.08743277962093815,0.17724191756497892
21,3.7298836708068848,0.09366980497071879,0.1568399730860999
22,3.7689290046691895,0.09937860126483902,0.133250224782396
23,3.80733585357666,0.10517396635657714,0.11221071953855202
24,3.8468289375305176,0.11019978813358731,0.15428973002624002
25,3.8853297233581543,0.11471185049573569,0.1511019262014152
26,3.9239485263824463,0.12050087733690025,0.07969512052533857
27,3.962458372116089,0.12547096235641075,0.1651282630306445
28,4.001313924789429,0.13079780745241046,0.13643802860722087
29,4.040051460266113,0.13634415027505153,0.12559949560281639
30,4.0782318115234375,0.1420750246011304,0.15620241232113494
31,4.116464376449585,0.14751643139708476,0.17469167450511905
32,4.154756784439087,0.1532371321461133,0.15875203276306027
33,4.190717697143555,0.15884340817113282,0.1377125275192163
34,4.228324890136719,0.16510393112176286,0.13835008828418124
35,4.266266107559204,0.17106064142505664,0.18361690259669408
36,4.302781343460083,0.1768154242798217,0.17405349112221957
37,4.340460777282715,0.18317885352267185,0.15875203276306027
38,4.379959583282471,0.18943755842893306,0.15747691123313035
39,4.421962738037109,0.19614741229055913,0.13261204139949653
40,4.460204601287842,0.20245679829669158,0.14855106052362077
41,4.497941493988037,0.208548243121019,0.20593152937046802
42,4.5379133224487305,0.21493446018027318,0.19254275330620368
43,4.576880216598511,0.22091194101786313,0.16321495811781506
44,4.61574387550354,0.22664861814309184,0.1389876490491462
45,4.65376615524292,0.23261934980227142,0.08607010555705374
46,4.692816257476807,0.23836367267573624,0.19063007101130877
47,4.731782674789429,0.24361550476298305,0.1498261820535507
48,4.771792888641357,0.24927572440585077,0.14026277057907616
49,4.811494827270508,0.25526692774271786,0.11221009692061751
50,4.852349281311035,0.26120461084193225,0.1625773973528501
51,4.889066457748413,0.2664575138320264,0.16767788347256987
52,4.928169250488281,0.27241950393540515,0.1562017897032004
53,4.965962886810303,0.27821109596245996,0.13261204139949653
54,5.003168821334839,0.28421694327314734,0.13962520981411117
55,5.040719032287598,0.29001346643424375,0.18106665953683418
56,5.08012318611145,0.2958338981240262,0.16385251888278005
57,5.121284246444702,0.30240054986070897,0.15875203276306027
58,5.1585373878479,0.3083089699170002,0.14408813516886598
59,5.194766044616699,0.31439012909304903,0.14281301363893606
60,5.231374502182007,0.3200944798951167,0.18807982795144887
61,5.2695112228393555,0.3258409694789937,0.16449007964774498
62,5.305783987045288,0.33141833112713337,0.14791349975865578
63,5.342590808868408,0.3373948904901802,0.11157253615565253
64,5.3806211948394775,0.34337232151833535,0.18871738871641383
65,5.418584108352661,0.34865217141263627,0.16321495811781506
66,5.457282066345215,0.3543821740736068,0.14472569593383092
67,5.493120908737183,0.3599387900921677,0.10328424621110793
68,5.529530763626099,0.36557024478645983,0.16449007964774498
69,5.567677974700928,0.370973572269538,0.16576520117767493
70,5.603371858596802,0.37631867252337825,0.15683935046816538
71,5.6401824951171875,0.3821266020450353,0.11986082610019713
72,5.678143739700317,0.3879770190145451,0.18234178106676416
73,5.716389179229736,0.3933544954009813,0.16002715429299022
74,5.754354238510132,0.39896866622141075,0.14472569593383092
75,5.790158748626709,0.40455125786020046,0.1204983868651621
76,5.828250408172607,0.4105726208098165,0.16449007964774498
77,5.866514205932617,0.4163118133115008,0.1785164164769743
78,5.902395963668823,0.4218312963964459,0.1581144719980953
79,5.939500093460083,0.42762378499332654,0.14408813516886598
80,5.977534294128418,0.43372997341034375,0.13388716292942646
81,6.015655994415283,0.4394633880175955,0.18234178106676416
82,6.053833246231079,0.44506266581703086,0.15875203276306027
83,6.089778184890747,0.45060107648718595,0.15237642511341057
84,6.126672983169556,0.4565935001552047,0.13006179833963666
85,6.16721248626709,0.4628644083729828,0.16959056576746476
86,6.203720331192017,0.4680918089324785,0.15938944409972094
87,6.244193077087402,0.47444440462326765,0.15492651874496616
88,6.2837677001953125,0.4802809247604787,0.15428895798000122
89,6.323432683944702,0.4865120352398812,0.12304848049671768
90,6.3621532917022705,0.49253553999519206,0.1562016402748961
91,6.401272296905518,0.49807340276156475,0.16640261251433563
92,6.43870210647583,0.503697485659512,0.14727578956538653
93,6.478403806686401,0.509789627815926,0.1460006680354566
94,6.517530202865601,0.5159995692855543,0.1332494527361572
95,6.557135820388794,0.5221277236633021,0.17532846322384518
96,6.593762397766113,0.5274781535266619,0.15875188333475598
97,6.631471157073975,0.5332583391931561,0.14855091109531646
98,6.670422077178955,0.5392345249854421,0.1313367704412623
99,6.707510948181152,0.5453457939648052,0.14727578956538653
100,6.745865106582642,0.5511883410436225,0.18616699622824967
101,6.784405469894409,0.5567290927572115,0.15492651874496616
102,6.822793960571289,0.5627957822924617,0.1479133503303515
103,6.8628928661346436,0.5690457207382046,0.13388701350112214
104,6.900022506713867,0.5750369987892239,0.16002685543638162
105,6.937378883361816,0.5806821510780757,0.18552928603498042
106,6.9760682582855225,0.5864984485847731,0.15365124778673195
107,7.014322519302368,0.5923540457354981,0.14536295784218733
108,7.052570581436157,0.5983868150456749,0.11539760188883377
109,7.088560104370117,0.6039162600175726,0.1753283137955409
110,7.12641716003418,0.6094102406719193,0.1632146592612065
111,7.164835453033447,0.6152000395593227,0.15237612625680202
112,7.200692415237427,0.620805394109799,0.131336621012958
113,7.2374231815338135,0.6265229195073614,0.16576490232106636
114,7.275413751602173,0.6319391974434779,0.15428880855169688
115,7.313789367675781,0.6376650410166458,0.14663807937211729
116,7.351943731307983,0.6433900378294225,0.11922296647862357
117,7.387798309326172,0.6491715683506553,0.1753283137955409
118,7.425312519073486,0.654849545057016,0.1874419683298753
119,7.464218616485596,0.6610579424341666,0.1587517339064517
120,7.500094175338745,0.6668418139988332,0.15110100472687205
121,7.536656856536865,0.672846640216108,0.11986052724358856
122,7.575108528137207,0.6787745108566741,0.17660328589716656
123,7.613282918930054,0.6845413974040866,0.17405304283730666
124,7.651474475860596,0.6903736339299079,0.15747646294821746
125,7.687270402908325,0.6959318687550986,0.1294237892897588
126,7.724811315536499,0.7020294401399019,0.146000369178848
127,7.763562440872192,0.7075108190072533,0.1702276782475169
128,7.7998857498168945,0.7127700477955624,0.1421750045890582
129,7.8367908000946045,0.7183797357668632,0.13834963999926836
130,7.874871253967285,0.724388745976658,0.1530135375934627
131,7.913436412811279,0.7300198520049069,0.1804286504869564
132,7.952234983444214,0.7356587283049787,0.14982573376863786
133,7.990054368972778,0.7412728991254082,0.14281256535402317
134,8.02839183807373,0.7472605908971245,0.11539745246052947
135,8.068448305130005,0.7533313648060252,0.17150279977744678
136,8.105449914932251,0.7586684457408687,0.1689525567175869
137,8.143163919448853,0.7645150771933366,0.15492621988835759
138,8.184203863143921,0.7708532779574793,0.14026232229416327
139,8.222867727279663,0.7771207991336937,0.12304818164010912
140,8.26215934753418,0.783197101889853,0.17469060360227165
141,8.298813819885254,0.788769980688864,0.17532816436723664
142,8.336816310882568,0.7950817326431477,0.15492621988835759
143,8.376432180404663,0.8008888154044138,0.1421750045890582
144,8.414705276489258,0.8071258532065532,0.11858525628535434
145,8.455180168151855,0.8134635060669135,0.17086523901248182
146,8.492204427719116,0.8188725118255546,0.17532816436723664
147,8.5304274559021,0.8248927789676059,0.15492621988835759
148,8.568796634674072,0.8309471157630348,0.15173841606353272
149,8.608423948287964,0.8373241180768579,0.11731013475542437
150,8.648597955703735,0.8433738724042888,0.16002670600807736
151,8.68745470046997,0.8493321766094951,0.18361645431178125
152,8.72779655456543,0.8548845339213837,0.14982573376863786
153,8.765864372253418,0.8606142128210283,0.14153744382409322
154,8.804474115371704,0.8667973568147542,0.11603501322549445
155,8.842569828033447,0.8723169395185689,0.1759657251322016
156,8.880879640579224,0.8776613922497574,0.14855061223870789
157,8.918976068496704,0.8834047189345269,0.15556378065332258
158,8.957470417022705,0.889333834810962,0.13069891081968874
159,8.993335485458374,0.894920361395098,0.18106621125192135
160,9.030062675476074,0.9002916116021888,0.15938914524311237
161,9.06824541091919,0.9059618180367265,0.14536280841388305
162,9.104480743408203,0.911652645577256,0.11667257399045941
163,9.141039371490479,0.9174114131868022,0.17469060360227165
164,9.179139852523804,0.9231168847011519,0.17150279977744678
165,9.217325925827026,0.9292078812405664,0.15492621988835759
166,9.255760908126831,0.9352666012662547,0.14855061223870789
167,9.29220175743103,0.9411969125691242,0.13133647158465372
168,9.329251527786255,0.9469670367297963,0.1797910897219914
169,9.367748260498047,0.9527488162982027,0.16576475289276207
170,9.404045343399048,0.9583454043881608,0.16002670600807736
171,9.440630674362183,0.9642582823888632,0.12814866775982886
172,9.47928261756897,0.97048745030031,0.1638520705978672
173,9.517551898956299,0.9759784423885709,0.1772408466621315
174,9.556728601455688,0.9818552583585051,0.1504632945336028
175,9.593696355819702,0.9874820309659293,0.146000369178848
176,9.6309654712677,0.9934462126844377,0.13133647158465372
177,9.66935133934021,0.9991768877727776,0.18297889354681623
178,9.705366849899292,1.0042770750358887,0.14918817300367287
179,9.741544246673584,1.0098172788456954,0.13707451846933844
180,9.779515743255615,1.0156457796639096,0.13006135005472377
181,9.816295623779297,1.0212022213494487,0.17469060360227165
182,9.857670783996582,1.0270440710961792,0.1568389021832525
183,9.89516544342041,1.03273041578758,0.15492621988835759
184,9.932431697845459,1.0388816817430577,0.13133647158465372
185,9.972852945327759,1.045035537789143,0.13834963999926836
186,10.012062788009644,1.0508039684290333,0.1702276782475169
187,10.04898715019226,1.056269956181043,0.1523759768284977
188,10.089370250701904,1.0625570026556843,0.15938914524311237
189,10.128541946411133,1.0687822854312197,0.12878622852479385
190,10.16585397720337,1.0748551513363802,0.1632145098329022
191,10.202854633331299,1.0802927477105755,0.17150279977744678
192,10.24062967300415,1.0862506534403034,0.1613018275380073
193,10.282193183898926,1.0925696775720626,0.15938914524311237
194,10.31911039352417,1.0984800651010267,0.13133647158465372
195,10.359906911849976,1.1048821713699704,0.13006135005472377
196,10.400781869888306,1.1108961625232414,0.17405304283730666
197,10.439932823181152,1.1165605910633465,0.15747646294821746
198,10.477534055709839,1.122238667388577,0.15365109835842763
199,10.51642656326294,1.128236321047246,0.11986037781528427
200,10.556224346160889,1.1342775081518974,0.15492621988835759
201,10.593711614608765,1.1395218439192125,0.15811402371318245
202,10.630934238433838,1.1450856574010966,0.1440876868839531
203,10.669311046600342,1.1507457027109427,0.13133647158465372
204,10.707166910171509,1.156632580186699,0.1651271921277971
205,10.74291443824768,1.1618437428704618,0.17341548207234173
206,10.779401779174805,1.1674552737908488,0.16448963136283212
